Code	Name	Parent_Code	Level
150524000000	库伦旗	150500000000	4
150525000000	奈曼旗	150500000000	4
150526000000	扎鲁特旗	150500000000	4
150571000000	通辽经济技术开发区	150500000000	4
150581000000	霍林郭勒市	150500000000	4
150601000000	市辖区	150600000000	4
150602000000	东胜区	150600000000	4
150603000000	康巴什区	150600000000	4
150621000000	达拉特旗	150600000000	4
150622000000	准格尔旗	150600000000	4
150623000000	鄂托克前旗	150600000000	4
150624000000	鄂托克旗	150600000000	4
150625000000	杭锦旗	150600000000	4
150626000000	乌审旗	150600000000	4
150627000000	伊金霍洛旗	150600000000	4
150701000000	市辖区	150700000000	4
150702000000	海拉尔区	150700000000	4
150703000000	扎赉诺尔区	150700000000	4
150721000000	阿荣旗	150700000000	4
150722000000	莫力达瓦达斡尔族自治旗	150700000000	4
150723000000	鄂伦春自治旗	150700000000	4
150724000000	鄂温克族自治旗	150700000000	4
150725000000	陈巴尔虎旗	150700000000	4
150726000000	新巴尔虎左旗	150700000000	4
150727000000	新巴尔虎右旗	150700000000	4
150781000000	满洲里市	150700000000	4
150782000000	牙克石市	150700000000	4
150783000000	扎兰屯市	150700000000	4
150784000000	额尔古纳市	150700000000	4
150785000000	根河市	150700000000	4
150801000000	市辖区	150800000000	4
150802000000	临河区	150800000000	4
150821000000	五原县	150800000000	4
150822000000	磴口县	150800000000	4
150823000000	乌拉特前旗	150800000000	4
150824000000	乌拉特中旗	150800000000	4
150825000000	乌拉特后旗	150800000000	4
150826000000	杭锦后旗	150800000000	4
150901000000	市辖区	150900000000	4
150902000000	集宁区	150900000000	4
150921000000	卓资县	150900000000	4
150922000000	化德县	150900000000	4
150923000000	商都县	150900000000	4
150924000000	兴和县	150900000000	4
150925000000	凉城县	150900000000	4
150926000000	察哈尔右翼前旗	150900000000	4
150927000000	察哈尔右翼中旗	150900000000	4
150928000000	察哈尔右翼后旗	150900000000	4
150929000000	四子王旗	150900000000	4
150981000000	丰镇市	150900000000	4
152201000000	乌兰浩特市	152200000000	4
152202000000	阿尔山市	152200000000	4
152221000000	科尔沁右翼前旗	152200000000	4
152222000000	科尔沁右翼中旗	152200000000	4
152223000000	扎赉特旗	152200000000	4
152224000000	突泉县	152200000000	4
152501000000	二连浩特市	152500000000	4
152502000000	锡林浩特市	152500000000	4
152522000000	阿巴嘎旗	152500000000	4
152523000000	苏尼特左旗	152500000000	4
152524000000	苏尼特右旗	152500000000	4
152525000000	东乌珠穆沁旗	152500000000	4
152526000000	西乌珠穆沁旗	152500000000	4
152527000000	太仆寺旗	152500000000	4
152528000000	镶黄旗	152500000000	4
152529000000	正镶白旗	152500000000	4
152530000000	正蓝旗	152500000000	4
152531000000	多伦县	152500000000	4
152571000000	乌拉盖管委会	152500000000	4
152921000000	阿拉善左旗	152900000000	4
152922000000	阿拉善右旗	152900000000	4
152923000000	额济纳旗	152900000000	4
152971000000	内蒙古阿拉善高新技术产业开发区	152900000000	4
210101000000	市辖区	210100000000	4
210102000000	和平区	210100000000	4
210103000000	沈河区	210100000000	4
210104000000	大东区	210100000000	4
210105000000	皇姑区	210100000000	4
210106000000	铁西区	210100000000	4
210111000000	苏家屯区	210100000000	4
210112000000	浑南区	210100000000	4
210113000000	沈北新区	210100000000	4
210114000000	于洪区	210100000000	4
210115000000	辽中区	210100000000	4
210123000000	康平县	210100000000	4
210124000000	法库县	210100000000	4
210181000000	新民市	210100000000	4
210201000000	市辖区	210200000000	4
210202000000	中山区	210200000000	4
210203000000	西岗区	210200000000	4
210204000000	沙河口区	210200000000	4
210211000000	甘井子区	210200000000	4
210212000000	旅顺口区	210200000000	4
210213000000	金州区	210200000000	4
210214000000	普兰店区	210200000000	4
210224000000	长海县	210200000000	4
210281000000	瓦房店市	210200000000	4
210283000000	庄河市	210200000000	4
210301000000	市辖区	210300000000	4
210302000000	铁东区	210300000000	4
210303000000	铁西区	210300000000	4
210304000000	立山区	210300000000	4
210311000000	千山区	210300000000	4
210321000000	台安县	210300000000	4
210323000000	岫岩满族自治县	210300000000	4
210381000000	海城市	210300000000	4
210401000000	市辖区	210400000000	4
210402000000	新抚区	210400000000	4
210403000000	东洲区	210400000000	4
210404000000	望花区	210400000000	4
210411000000	顺城区	210400000000	4
210421000000	抚顺县	210400000000	4
210422000000	新宾满族自治县	210400000000	4
210423000000	清原满族自治县	210400000000	4
210501000000	市辖区	210500000000	4
210502000000	平山区	210500000000	4
210503000000	溪湖区	210500000000	4
210504000000	明山区	210500000000	4
210505000000	南芬区	210500000000	4
210521000000	本溪满族自治县	210500000000	4
210522000000	桓仁满族自治县	210500000000	4
210601000000	市辖区	210600000000	4
210602000000	元宝区	210600000000	4
210603000000	振兴区	210600000000	4
210604000000	振安区	210600000000	4
210624000000	宽甸满族自治县	210600000000	4
210681000000	东港市	210600000000	4
210682000000	凤城市	210600000000	4
210701000000	市辖区	210700000000	4
210702000000	古塔区	210700000000	4
210703000000	凌河区	210700000000	4
210711000000	太和区	210700000000	4
210726000000	黑山县	210700000000	4
210727000000	义县	210700000000	4
210781000000	凌海市	210700000000	4
210782000000	北镇市	210700000000	4
210801000000	市辖区	210800000000	4
210802000000	站前区	210800000000	4
210803000000	西市区	210800000000	4
210804000000	鲅鱼圈区	210800000000	4
210811000000	老边区	210800000000	4
210881000000	盖州市	210800000000	4
210882000000	大石桥市	210800000000	4
210901000000	市辖区	210900000000	4
210902000000	海州区	210900000000	4
210903000000	新邱区	210900000000	4
210904000000	太平区	210900000000	4
210905000000	清河门区	210900000000	4
210911000000	细河区	210900000000	4
210921000000	阜新蒙古族自治县	210900000000	4
210922000000	彰武县	210900000000	4
211001000000	市辖区	211000000000	4
211002000000	白塔区	211000000000	4
211003000000	文圣区	211000000000	4
211004000000	宏伟区	211000000000	4
211005000000	弓长岭区	211000000000	4
211011000000	太子河区	211000000000	4
211021000000	辽阳县	211000000000	4
211081000000	灯塔市	211000000000	4
211101000000	市辖区	211100000000	4
211102000000	双台子区	211100000000	4
211103000000	兴隆台区	211100000000	4
211104000000	大洼区	211100000000	4
211122000000	盘山县	211100000000	4
211201000000	市辖区	211200000000	4
211202000000	银州区	211200000000	4
211204000000	清河区	211200000000	4
211221000000	铁岭县	211200000000	4
211223000000	西丰县	211200000000	4
211224000000	昌图县	211200000000	4
211281000000	调兵山市	211200000000	4
211282000000	开原市	211200000000	4
211301000000	市辖区	211300000000	4
211302000000	双塔区	211300000000	4
211303000000	龙城区	211300000000	4
211321000000	朝阳县	211300000000	4
211322000000	建平县	211300000000	4
211324000000	喀喇沁左翼蒙古族自治县	211300000000	4
211381000000	北票市	211300000000	4
211382000000	凌源市	211300000000	4
211401000000	市辖区	211400000000	4
211402000000	连山区	211400000000	4
211403000000	龙港区	211400000000	4
211404000000	南票区	211400000000	4
211421000000	绥中县	211400000000	4
211422000000	建昌县	211400000000	4
211481000000	兴城市	211400000000	4
220101000000	市辖区	220100000000	4
220102000000	南关区	220100000000	4
220103000000	宽城区	220100000000	4
220104000000	朝阳区	220100000000	4
220105000000	二道区	220100000000	4
220106000000	绿园区	220100000000	4
220112000000	双阳区	220100000000	4
220113000000	九台区	220100000000	4
220122000000	农安县	220100000000	4
220171000000	长春经济技术开发区	220100000000	4
220172000000	长春净月高新技术产业开发区	220100000000	4
220173000000	长春高新技术产业开发区	220100000000	4
220174000000	长春汽车经济技术开发区	220100000000	4
220182000000	榆树市	220100000000	4
220183000000	德惠市	220100000000	4
220184000000	公主岭市	220100000000	4
220201000000	市辖区	220200000000	4
220202000000	昌邑区	220200000000	4
220203000000	龙潭区	220200000000	4
220204000000	船营区	220200000000	4
220211000000	丰满区	220200000000	4
220221000000	永吉县	220200000000	4
220271000000	吉林经济开发区	220200000000	4
220272000000	吉林高新技术产业开发区	220200000000	4
220273000000	吉林中国新加坡食品区	220200000000	4
220281000000	蛟河市	220200000000	4
220282000000	桦甸市	220200000000	4
220283000000	舒兰市	220200000000	4
220284000000	磐石市	220200000000	4
220301000000	市辖区	220300000000	4
220302000000	铁西区	220300000000	4
220303000000	铁东区	220300000000	4
220322000000	梨树县	220300000000	4
220323000000	伊通满族自治县	220300000000	4
220382000000	双辽市	220300000000	4
220401000000	市辖区	220400000000	4
220402000000	龙山区	220400000000	4
220403000000	西安区	220400000000	4
220421000000	东丰县	220400000000	4
220422000000	东辽县	220400000000	4
220501000000	市辖区	220500000000	4
220502000000	东昌区	220500000000	4
220503000000	二道江区	220500000000	4
220521000000	通化县	220500000000	4
220523000000	辉南县	220500000000	4
220524000000	柳河县	220500000000	4
220581000000	梅河口市	220500000000	4
220582000000	集安市	220500000000	4
220601000000	市辖区	220600000000	4
220602000000	浑江区	220600000000	4
220605000000	江源区	220600000000	4
220621000000	抚松县	220600000000	4
220622000000	靖宇县	220600000000	4
220623000000	长白朝鲜族自治县	220600000000	4
220681000000	临江市	220600000000	4
220701000000	市辖区	220700000000	4
220702000000	宁江区	220700000000	4
220721000000	前郭尔罗斯蒙古族自治县	220700000000	4
220722000000	长岭县	220700000000	4
220723000000	乾安县	220700000000	4
220771000000	吉林松原经济开发区	220700000000	4
220781000000	扶余市	220700000000	4
220801000000	市辖区	220800000000	4
220802000000	洮北区	220800000000	4
220821000000	镇赉县	220800000000	4
220822000000	通榆县	220800000000	4
220871000000	吉林白城经济开发区	220800000000	4
220881000000	洮南市	220800000000	4
220882000000	大安市	220800000000	4
222401000000	延吉市	222400000000	4
222402000000	图们市	222400000000	4
222403000000	敦化市	222400000000	4
222404000000	珲春市	222400000000	4
222405000000	龙井市	222400000000	4
222406000000	和龙市	222400000000	4
222424000000	汪清县	222400000000	4
222426000000	安图县	222400000000	4
230101000000	市辖区	230100000000	4
230102000000	道里区	230100000000	4
230103000000	南岗区	230100000000	4
230104000000	道外区	230100000000	4
230108000000	平房区	230100000000	4
230109000000	松北区	230100000000	4
230110000000	香坊区	230100000000	4
230111000000	呼兰区	230100000000	4
230112000000	阿城区	230100000000	4
230113000000	双城区	230100000000	4
230123000000	依兰县	230100000000	4
230124000000	方正县	230100000000	4
230125000000	宾县	230100000000	4
230126000000	巴彦县	230100000000	4
230127000000	木兰县	230100000000	4
230128000000	通河县	230100000000	4
230129000000	延寿县	230100000000	4
230183000000	尚志市	230100000000	4
230184000000	五常市	230100000000	4
230201000000	市辖区	230200000000	4
230202000000	龙沙区	230200000000	4
230203000000	建华区	230200000000	4
230204000000	铁锋区	230200000000	4
230205000000	昂昂溪区	230200000000	4
230206000000	富拉尔基区	230200000000	4
230207000000	碾子山区	230200000000	4
230208000000	梅里斯达斡尔族区	230200000000	4
230221000000	龙江县	230200000000	4
230223000000	依安县	230200000000	4
230224000000	泰来县	230200000000	4
230225000000	甘南县	230200000000	4
230227000000	富裕县	230200000000	4
230229000000	克山县	230200000000	4
230230000000	克东县	230200000000	4
230231000000	拜泉县	230200000000	4
230281000000	讷河市	230200000000	4
230301000000	市辖区	230300000000	4
230302000000	鸡冠区	230300000000	4
230303000000	恒山区	230300000000	4
230304000000	滴道区	230300000000	4
230305000000	梨树区	230300000000	4
230306000000	城子河区	230300000000	4
230307000000	麻山区	230300000000	4
230321000000	鸡东县	230300000000	4
230381000000	虎林市	230300000000	4
230382000000	密山市	230300000000	4
230401000000	市辖区	230400000000	4
230402000000	向阳区	230400000000	4
230403000000	工农区	230400000000	4
230404000000	南山区	230400000000	4
230405000000	兴安区	230400000000	4
230406000000	东山区	230400000000	4
230407000000	兴山区	230400000000	4
230421000000	萝北县	230400000000	4
230422000000	绥滨县	230400000000	4
230501000000	市辖区	230500000000	4
230502000000	尖山区	230500000000	4
230503000000	岭东区	230500000000	4
230505000000	四方台区	230500000000	4
230506000000	宝山区	230500000000	4
230521000000	集贤县	230500000000	4
230522000000	友谊县	230500000000	4
230523000000	宝清县	230500000000	4
230524000000	饶河县	230500000000	4
230601000000	市辖区	230600000000	4
230602000000	萨尔图区	230600000000	4
230603000000	龙凤区	230600000000	4
230604000000	让胡路区	230600000000	4
230605000000	红岗区	230600000000	4
230606000000	大同区	230600000000	4
230621000000	肇州县	230600000000	4
230622000000	肇源县	230600000000	4
230623000000	林甸县	230600000000	4
230624000000	杜尔伯特蒙古族自治县	230600000000	4
230671000000	大庆高新技术产业开发区	230600000000	4
230701000000	市辖区	230700000000	4
230717000000	伊美区	230700000000	4
230718000000	乌翠区	230700000000	4
230719000000	友好区	230700000000	4
230722000000	嘉荫县	230700000000	4
230723000000	汤旺县	230700000000	4
230724000000	丰林县	230700000000	4
230725000000	大箐山县	230700000000	4
230726000000	南岔县	230700000000	4
230751000000	金林区	230700000000	4
230781000000	铁力市	230700000000	4
230801000000	市辖区	230800000000	4
230803000000	向阳区	230800000000	4
230804000000	前进区	230800000000	4
230805000000	东风区	230800000000	4
230811000000	郊区	230800000000	4
230822000000	桦南县	230800000000	4
230826000000	桦川县	230800000000	4
230828000000	汤原县	230800000000	4
230881000000	同江市	230800000000	4
230882000000	富锦市	230800000000	4
230883000000	抚远市	230800000000	4
230901000000	市辖区	230900000000	4
230902000000	新兴区	230900000000	4
230903000000	桃山区	230900000000	4
230904000000	茄子河区	230900000000	4
230921000000	勃利县	230900000000	4
231001000000	市辖区	231000000000	4
231002000000	东安区	231000000000	4
231003000000	阳明区	231000000000	4
231004000000	爱民区	231000000000	4
231005000000	西安区	231000000000	4
231025000000	林口县	231000000000	4
231071000000	牡丹江经济技术开发区	231000000000	4
231081000000	绥芬河市	231000000000	4
231083000000	海林市	231000000000	4
231084000000	宁安市	231000000000	4
231085000000	穆棱市	231000000000	4
231086000000	东宁市	231000000000	4
231101000000	市辖区	231100000000	4
231102000000	爱辉区	231100000000	4
231123000000	逊克县	231100000000	4
231124000000	孙吴县	231100000000	4
231181000000	北安市	231100000000	4
231182000000	五大连池市	231100000000	4
231183000000	嫩江市	231100000000	4
231201000000	市辖区	231200000000	4
231202000000	北林区	231200000000	4
231221000000	望奎县	231200000000	4
231222000000	兰西县	231200000000	4
231223000000	青冈县	231200000000	4
231224000000	庆安县	231200000000	4
231225000000	明水县	231200000000	4
231226000000	绥棱县	231200000000	4
231281000000	安达市	231200000000	4
231282000000	肇东市	231200000000	4
231283000000	海伦市	231200000000	4
232701000000	漠河市	232700000000	4
232721000000	呼玛县	232700000000	4
232722000000	塔河县	232700000000	4
232761000000	加格达奇区	232700000000	4
232762000000	松岭区	232700000000	4
232763000000	新林区	232700000000	4
232764000000	呼中区	232700000000	4
310101000000	黄浦区	310100000000	4
310104000000	徐汇区	310100000000	4
310105000000	长宁区	310100000000	4
310106000000	静安区	310100000000	4
310107000000	普陀区	310100000000	4
310109000000	虹口区	310100000000	4
310110000000	杨浦区	310100000000	4
310112000000	闵行区	310100000000	4
310113000000	宝山区	310100000000	4
310114000000	嘉定区	310100000000	4
310115000000	浦东新区	310100000000	4
310116000000	金山区	310100000000	4
310117000000	松江区	310100000000	4
310118000000	青浦区	310100000000	4
310120000000	奉贤区	310100000000	4
310151000000	崇明区	310100000000	4
320101000000	市辖区	320100000000	4
320102000000	玄武区	320100000000	4
320104000000	秦淮区	320100000000	4
320105000000	建邺区	320100000000	4
320106000000	鼓楼区	320100000000	4
320111000000	浦口区	320100000000	4
320113000000	栖霞区	320100000000	4
320114000000	雨花台区	320100000000	4
320115000000	江宁区	320100000000	4
320116000000	六合区	320100000000	4
320117000000	溧水区	320100000000	4
320118000000	高淳区	320100000000	4
320201000000	市辖区	320200000000	4
320205000000	锡山区	320200000000	4
320206000000	惠山区	320200000000	4
320211000000	滨湖区	320200000000	4
320213000000	梁溪区	320200000000	4
320214000000	新吴区	320200000000	4
320281000000	江阴市	320200000000	4
320282000000	宜兴市	320200000000	4
320301000000	市辖区	320300000000	4
320302000000	鼓楼区	320300000000	4
320303000000	云龙区	320300000000	4
320305000000	贾汪区	320300000000	4
320311000000	泉山区	320300000000	4
320312000000	铜山区	320300000000	4
320321000000	丰县	320300000000	4
320322000000	沛县	320300000000	4
320324000000	睢宁县	320300000000	4
320371000000	徐州经济技术开发区	320300000000	4
320381000000	新沂市	320300000000	4
320382000000	邳州市	320300000000	4
320401000000	市辖区	320400000000	4
320402000000	天宁区	320400000000	4
320404000000	钟楼区	320400000000	4
320411000000	新北区	320400000000	4
320412000000	武进区	320400000000	4
320413000000	金坛区	320400000000	4
320481000000	溧阳市	320400000000	4
320501000000	市辖区	320500000000	4
320505000000	虎丘区	320500000000	4
320506000000	吴中区	320500000000	4
320507000000	相城区	320500000000	4
320508000000	姑苏区	320500000000	4
320509000000	吴江区	320500000000	4
320571000000	苏州工业园区	320500000000	4
320581000000	常熟市	320500000000	4
320582000000	张家港市	320500000000	4
320583000000	昆山市	320500000000	4
320585000000	太仓市	320500000000	4
320601000000	市辖区	320600000000	4
320612000000	通州区	320600000000	4
320613000000	崇川区	320600000000	4
320614000000	海门区	320600000000	4
320623000000	如东县	320600000000	4
320671000000	南通经济技术开发区	320600000000	4
320681000000	启东市	320600000000	4
320682000000	如皋市	320600000000	4
320685000000	海安市	320600000000	4
320701000000	市辖区	320700000000	4
320703000000	连云区	320700000000	4
320706000000	海州区	320700000000	4
320707000000	赣榆区	320700000000	4
320722000000	东海县	320700000000	4
320723000000	灌云县	320700000000	4
320724000000	灌南县	320700000000	4
320771000000	连云港经济技术开发区	320700000000	4
320772000000	连云港高新技术产业开发区	320700000000	4
320801000000	市辖区	320800000000	4
320803000000	淮安区	320800000000	4
320804000000	淮阴区	320800000000	4
320812000000	清江浦区	320800000000	4
320813000000	洪泽区	320800000000	4
320826000000	涟水县	320800000000	4
320830000000	盱眙县	320800000000	4
320831000000	金湖县	320800000000	4
320871000000	淮安经济技术开发区	320800000000	4
320901000000	市辖区	320900000000	4
320902000000	亭湖区	320900000000	4
320903000000	盐都区	320900000000	4
320904000000	大丰区	320900000000	4
320921000000	响水县	320900000000	4
320922000000	滨海县	320900000000	4
320923000000	阜宁县	320900000000	4
320924000000	射阳县	320900000000	4
320925000000	建湖县	320900000000	4
320971000000	盐城经济技术开发区	320900000000	4
320981000000	东台市	320900000000	4
321001000000	市辖区	321000000000	4
321002000000	广陵区	321000000000	4
321003000000	邗江区	321000000000	4
321012000000	江都区	321000000000	4
321023000000	宝应县	321000000000	4
321071000000	扬州经济技术开发区	321000000000	4
321081000000	仪征市	321000000000	4
321084000000	高邮市	321000000000	4
321101000000	市辖区	321100000000	4
321102000000	京口区	321100000000	4
321111000000	润州区	321100000000	4
321112000000	丹徒区	321100000000	4
321171000000	镇江新区	321100000000	4
321181000000	丹阳市	321100000000	4
321182000000	扬中市	321100000000	4
321183000000	句容市	321100000000	4
321201000000	市辖区	321200000000	4
321202000000	海陵区	321200000000	4
321203000000	高港区	321200000000	4
321204000000	姜堰区	321200000000	4
321271000000	泰州医药高新技术产业开发区	321200000000	4
321281000000	兴化市	321200000000	4
321282000000	靖江市	321200000000	4
321283000000	泰兴市	321200000000	4
321301000000	市辖区	321300000000	4
321302000000	宿城区	321300000000	4
321311000000	宿豫区	321300000000	4
321322000000	沭阳县	321300000000	4
321323000000	泗阳县	321300000000	4
321324000000	泗洪县	321300000000	4
321371000000	宿迁经济技术开发区	321300000000	4
330101000000	市辖区	330100000000	4
330102000000	上城区	330100000000	4
330105000000	拱墅区	330100000000	4
330106000000	西湖区	330100000000	4
330108000000	滨江区	330100000000	4
330109000000	萧山区	330100000000	4
330110000000	余杭区	330100000000	4
330111000000	富阳区	330100000000	4
330112000000	临安区	330100000000	4
330113000000	临平区	330100000000	4
330114000000	钱塘区	330100000000	4
330122000000	桐庐县	330100000000	4
330127000000	淳安县	330100000000	4
330182000000	建德市	330100000000	4
330201000000	市辖区	330200000000	4
330203000000	海曙区	330200000000	4
330205000000	江北区	330200000000	4
330206000000	北仑区	330200000000	4
330211000000	镇海区	330200000000	4
330212000000	鄞州区	330200000000	4
330213000000	奉化区	330200000000	4
330225000000	象山县	330200000000	4
330226000000	宁海县	330200000000	4
330281000000	余姚市	330200000000	4
330282000000	慈溪市	330200000000	4
330301000000	市辖区	330300000000	4
330302000000	鹿城区	330300000000	4
330303000000	龙湾区	330300000000	4
330304000000	瓯海区	330300000000	4
330305000000	洞头区	330300000000	4
330324000000	永嘉县	330300000000	4
330326000000	平阳县	330300000000	4
330327000000	苍南县	330300000000	4
330328000000	文成县	330300000000	4
330329000000	泰顺县	330300000000	4
330381000000	瑞安市	330300000000	4
330382000000	乐清市	330300000000	4
330383000000	龙港市	330300000000	4
330401000000	市辖区	330400000000	4
330402000000	南湖区	330400000000	4
330411000000	秀洲区	330400000000	4
330421000000	嘉善县	330400000000	4
330424000000	海盐县	330400000000	4
330481000000	海宁市	330400000000	4
330482000000	平湖市	330400000000	4
330483000000	桐乡市	330400000000	4
330501000000	市辖区	330500000000	4
330502000000	吴兴区	330500000000	4
330503000000	南浔区	330500000000	4
330521000000	德清县	330500000000	4
330522000000	长兴县	330500000000	4
330523000000	安吉县	330500000000	4
330601000000	市辖区	330600000000	4
330602000000	越城区	330600000000	4
330603000000	柯桥区	330600000000	4
330604000000	上虞区	330600000000	4
330624000000	新昌县	330600000000	4
330681000000	诸暨市	330600000000	4
330683000000	嵊州市	330600000000	4
330701000000	市辖区	330700000000	4
330702000000	婺城区	330700000000	4
330703000000	金东区	330700000000	4
330723000000	武义县	330700000000	4
330726000000	浦江县	330700000000	4
330727000000	磐安县	330700000000	4
330781000000	兰溪市	330700000000	4
330782000000	义乌市	330700000000	4
330783000000	东阳市	330700000000	4
330784000000	永康市	330700000000	4
330801000000	市辖区	330800000000	4
330802000000	柯城区	330800000000	4
330803000000	衢江区	330800000000	4
330822000000	常山县	330800000000	4
330824000000	开化县	330800000000	4
330825000000	龙游县	330800000000	4
330881000000	江山市	330800000000	4
330901000000	市辖区	330900000000	4
330902000000	定海区	330900000000	4
330903000000	普陀区	330900000000	4
330921000000	岱山县	330900000000	4
330922000000	嵊泗县	330900000000	4
331001000000	市辖区	331000000000	4
331002000000	椒江区	331000000000	4
331003000000	黄岩区	331000000000	4
331004000000	路桥区	331000000000	4
331022000000	三门县	331000000000	4
331023000000	天台县	331000000000	4
331024000000	仙居县	331000000000	4
331081000000	温岭市	331000000000	4
331082000000	临海市	331000000000	4
331083000000	玉环市	331000000000	4
331101000000	市辖区	331100000000	4
331102000000	莲都区	331100000000	4
331121000000	青田县	331100000000	4
331122000000	缙云县	331100000000	4
331123000000	遂昌县	331100000000	4
331124000000	松阳县	331100000000	4
331125000000	云和县	331100000000	4
331126000000	庆元县	331100000000	4
331127000000	景宁畲族自治县	331100000000	4
331181000000	龙泉市	331100000000	4
340101000000	市辖区	340100000000	4
340102000000	瑶海区	340100000000	4
340103000000	庐阳区	340100000000	4
340104000000	蜀山区	340100000000	4
340111000000	包河区	340100000000	4
340121000000	长丰县	340100000000	4
340122000000	肥东县	340100000000	4
340123000000	肥西县	340100000000	4
340124000000	庐江县	340100000000	4
340171000000	合肥高新技术产业开发区	340100000000	4
340172000000	合肥经济技术开发区	340100000000	4
340173000000	合肥新站高新技术产业开发区	340100000000	4
340181000000	巢湖市	340100000000	4
340201000000	市辖区	340200000000	4
340202000000	镜湖区	340200000000	4
340207000000	鸠江区	340200000000	4
340209000000	弋江区	340200000000	4
340210000000	湾沚区	340200000000	4
340212000000	繁昌区	340200000000	4
340223000000	南陵县	340200000000	4
340271000000	芜湖经济技术开发区	340200000000	4
340272000000	安徽芜湖三山经济开发区	340200000000	4
340281000000	无为市	340200000000	4
340301000000	市辖区	340300000000	4
340302000000	龙子湖区	340300000000	4
340303000000	蚌山区	340300000000	4
340304000000	禹会区	340300000000	4
340311000000	淮上区	340300000000	4
340321000000	怀远县	340300000000	4
340322000000	五河县	340300000000	4
340323000000	固镇县	340300000000	4
340371000000	蚌埠市高新技术开发区	340300000000	4
340372000000	蚌埠市经济开发区	340300000000	4
340401000000	市辖区	340400000000	4
340402000000	大通区	340400000000	4
340403000000	田家庵区	340400000000	4
340404000000	谢家集区	340400000000	4
340405000000	八公山区	340400000000	4
340406000000	潘集区	340400000000	4
340421000000	凤台县	340400000000	4
340422000000	寿县	340400000000	4
340501000000	市辖区	340500000000	4
340503000000	花山区	340500000000	4
340504000000	雨山区	340500000000	4
340506000000	博望区	340500000000	4
340521000000	当涂县	340500000000	4
340522000000	含山县	340500000000	4
340523000000	和县	340500000000	4
340601000000	市辖区	340600000000	4
340602000000	杜集区	340600000000	4
340603000000	相山区	340600000000	4
340604000000	烈山区	340600000000	4
340621000000	濉溪县	340600000000	4
340701000000	市辖区	340700000000	4
340705000000	铜官区	340700000000	4
340706000000	义安区	340700000000	4
340711000000	郊区	340700000000	4
340722000000	枞阳县	340700000000	4
340801000000	市辖区	340800000000	4
340802000000	迎江区	340800000000	4
340803000000	大观区	340800000000	4
340811000000	宜秀区	340800000000	4
340822000000	怀宁县	340800000000	4
340825000000	太湖县	340800000000	4
340826000000	宿松县	340800000000	4
340827000000	望江县	340800000000	4
340828000000	岳西县	340800000000	4
340871000000	安徽安庆经济开发区	340800000000	4
340881000000	桐城市	340800000000	4
340882000000	潜山市	340800000000	4
341001000000	市辖区	341000000000	4
341002000000	屯溪区	341000000000	4
341003000000	黄山区	341000000000	4
341004000000	徽州区	341000000000	4
341021000000	歙县	341000000000	4
341022000000	休宁县	341000000000	4
341023000000	黟县	341000000000	4
341024000000	祁门县	341000000000	4
341101000000	市辖区	341100000000	4
341102000000	琅琊区	341100000000	4
341103000000	南谯区	341100000000	4
341122000000	来安县	341100000000	4
341124000000	全椒县	341100000000	4
341125000000	定远县	341100000000	4
341126000000	凤阳县	341100000000	4
341171000000	中新苏滁高新技术产业开发区	341100000000	4
341172000000	滁州经济技术开发区	341100000000	4
341181000000	天长市	341100000000	4
341182000000	明光市	341100000000	4
341201000000	市辖区	341200000000	4
341202000000	颍州区	341200000000	4
341203000000	颍东区	341200000000	4
341204000000	颍泉区	341200000000	4
341221000000	临泉县	341200000000	4
341222000000	太和县	341200000000	4
341225000000	阜南县	341200000000	4
341226000000	颍上县	341200000000	4
341271000000	阜阳合肥现代产业园区	341200000000	4
341272000000	阜阳经济技术开发区	341200000000	4
341282000000	界首市	341200000000	4
341301000000	市辖区	341300000000	4
341302000000	埇桥区	341300000000	4
341321000000	砀山县	341300000000	4
341322000000	萧县	341300000000	4
341323000000	灵璧县	341300000000	4
341324000000	泗县	341300000000	4
341371000000	宿州马鞍山现代产业园区	341300000000	4
341372000000	宿州经济技术开发区	341300000000	4
341501000000	市辖区	341500000000	4
341502000000	金安区	341500000000	4
341503000000	裕安区	341500000000	4
341504000000	叶集区	341500000000	4
341522000000	霍邱县	341500000000	4
341523000000	舒城县	341500000000	4
341524000000	金寨县	341500000000	4
341525000000	霍山县	341500000000	4
341601000000	市辖区	341600000000	4
341602000000	谯城区	341600000000	4
341621000000	涡阳县	341600000000	4
341622000000	蒙城县	341600000000	4
341623000000	利辛县	341600000000	4
341701000000	市辖区	341700000000	4
341702000000	贵池区	341700000000	4
341721000000	东至县	341700000000	4
341722000000	石台县	341700000000	4
341723000000	青阳县	341700000000	4
341801000000	市辖区	341800000000	4
341802000000	宣州区	341800000000	4
341821000000	郎溪县	341800000000	4
341823000000	泾县	341800000000	4
341824000000	绩溪县	341800000000	4
341825000000	旌德县	341800000000	4
341871000000	宣城市经济开发区	341800000000	4
341881000000	宁国市	341800000000	4
341882000000	广德市	341800000000	4
350101000000	市辖区	350100000000	4
350102000000	鼓楼区	350100000000	4
350103000000	台江区	350100000000	4
350104000000	仓山区	350100000000	4
350105000000	马尾区	350100000000	4
350111000000	晋安区	350100000000	4
350112000000	长乐区	350100000000	4
350121000000	闽侯县	350100000000	4
350122000000	连江县	350100000000	4
350123000000	罗源县	350100000000	4
350124000000	闽清县	350100000000	4
350125000000	永泰县	350100000000	4
350128000000	平潭县	350100000000	4
350181000000	福清市	350100000000	4
